# x, y, dx, dy
148.000000000000000000,45.000000000000000000,-1.000000000000000000,3.000000000000000000
110.000000000000000000,49.000000000000000000,-3.000000000000000000,3.000000000000000000
302.000000000000000000,70.000000000000000000,0.000000000000000000,2.000000000000000000
301.000000000000000000,96.000000000000000000,1.000000000000000000,5.000000000000000000
107.000000000000000000,204.000000000000000000,-1.000000000000000000,4.000000000000000000
69.000000000000000000,205.000000000000000000,-2.000000000000000000,5.000000000000000000
87.000000000000000000,209.000000000000000000,-1.000000000000000000,4.000000000000000000
349.000000000000000000,211.000000000000000000,0.000000000000000000,5.000000000000000000
584.000000000000000000,237.000000000000000000,2.000000000000000000,2.000000000000000000
640.000000000000000000,379.000000000000000000,2.000000000000000000,2.000000000000000000
657.000000000000000000,430.000000000000000000,0.000000000000000000,1.000000000000000000
368.000000000000000000,527.000000000000000000,0.000000000000000000,1.000000000000000000
304.000000000000000000,134.000000000000000000,-1.000000000000000000,6.000000000000000000
497.000000000000000000,176.000000000000000000,3.000000000000000000,5.000000000000000000
66.000000000000000000,184.000000000000000000,-3.000000000000000000,5.000000000000000000
326.000000000000000000,486.000000000000000000,1.000000000000000000,2.000000000000000000
536.000000000000000000,166.000000000000000000,3.000000000000000000,4.000000000000000000
680.000000000000000000,134.000000000000000000,1.000000000000000000,2.000000000000000000
12.000000000000000000,138.000000000000000000,0.000000000000000000,2.000000000000000000
209.000000000000000000,251.000000000000000000,-1.000000000000000000,5.000000000000000000
69.000000000000000000,495.000000000000000000,0.000000000000000000,1.000000000000000000
682.000000000000000000,113.000000000000000000,4.000000000000000000,1.000000000000000000
368.000000000000000000,211.000000000000000000,2.000000000000000000,4.000000000000000000
53.000000000000000000,589.000000000000000000,0.000000000000000000,1.000000000000000000
662.000000000000000000,368.000000000000000000,2.000000000000000000,1.000000000000000000
475.000000000000000000,566.000000000000000000,1.000000000000000000,0.000000000000000000
